1,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina1.2 -> Preparacao,2018/5/2 0:0,2018/5/2 0:7,
1117,1,1 -> 3 -> 4 -> 5 -> 6,Maquina5.2 -> Pintura,2018/7/29 21:53,2018/9/22 20:25,
3005,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/7/29 22:8,2018/9/22 20:33,
3006,1,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/7/29 22:20,2018/9/22 21:20,
3007,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/29 22:32,2018/9/22 21:50,
3008,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/7/29 22:42,2018/9/22 22:1,
3009,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/7/29 22:57,2018/9/22 22:11,
3010,2,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/7/29 23:13,2018/9/22 22:50,
3013,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/7/30 2:37,2018/9/22 23:26,
1121,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 3:24,2018/9/23 0:19,
3015,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 3:35,2018/9/23 0:49,
3016,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/7/30 3:45,2018/9/23 0:58,
412,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.3 -> Envernizamento,2018/7/30 4:17,2018/9/23 1:6,
3017,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 4:31,2018/9/23 1:38,
1122,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/7/30 4:40,2018/9/23 2:38,
1123,Jarra,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/7/30 4:50,2018/9/23 3:18,
413,Vaso Simples,1 -> 2 -> 4,Maquina6.3 -> Envernizamento,2018/7/30 5:18,2018/9/23 3:25,
3018,2,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 5:33,2018/9/23 4:3,
1124,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/7/30 5:41,2018/9/23 5:1,
3020,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/7/30 6:47,2018/9/23 5:10,
3021,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 7:37,2018/9/23 5:51,
3022,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/7/30 7:49,2018/9/23 6:1,
1126,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/7/30 8:0,2018/9/23 6:32,
3023,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/7/30 8:15,2018/9/23 6:43,
3024,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 8:30,2018/9/23 7:26,
3026,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/7/30 9:25,2018/9/23 7:37,
3028,1,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 10:5,2018/9/23 8:26,
3029,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 10:19,2018/9/23 9:27,
3030,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/7/30 10:36,2018/9/23 10:5,
3031,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/7/30 10:49,2018/9/23 10:16,
3032,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 11:3,2018/9/23 10:48,
1127,2,2 -> 4,Maquina5.1 -> Pintura,2018/7/30 11:46,2018/9/23 11:2,
3034,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 12:47,2018/9/23 11:48,
415,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.2 -> Envernizamento,2018/7/30 13:25,2018/9/23 11:54,
3035,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 13:34,2018/9/23 12:36,
3036,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/7/30 13:48,2018/9/23 12:46,
3037,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/7/30 14:3,2018/9/23 12:57,
3038,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 14:17,2018/9/23 13:28,
1129,2,2 -> 4,Maquina5.2 -> Pintura,2018/7/30 15:42,2018/9/23 13:43,
3040,1,2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 16:37,2018/9/23 14:25,
3042,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/7/30 17:27,2018/9/23 14:35,
3043,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/7/30 17:39,2018/9/23 14:45,
3044,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 17:56,2018/9/23 15:26,
3045,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/7/30 18:10,2018/9/23 16:12,
1130,Jarra,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/7/30 18:20,2018/9/23 16:56,
3046,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/7/30 18:32,2018/9/23 17:5,
417,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.1 -> Envernizamento,2018/7/30 18:58,2018/9/23 17:10,
3047,Vaso Simples,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/7/30 19:12,2018/9/23 17:20,
3048,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/7/30 19:28,2018/9/23 17:29,
1131,Tijolo,2 -> 4,Maquina6.3 -> Envernizamento,2018/7/30 20:20,2018/9/23 17:36,
418,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.3 -> Envernizamento,2018/7/30 21:6,2018/9/23 17:43,
3049,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/7/30 21:18,2018/9/23 17:53,
3050,1,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/7/30 21:28,2018/9/23 18:38,
3051,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/7/30 21:41,2018/9/23 19:20,
3052,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/7/30 21:57,2018/9/23 19:31,
3053,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/7/30 22:13,2018/9/23 19:42,
1132,Vaso Simples,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/7/30 22:22,2018/9/23 20:34,
3054,2,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/30 22:37,2018/9/23 21:12,
1135,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/7/31 0:46,2018/9/23 21:44,
3058,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/7/31 1:56,2018/9/23 21:54,
3059,2,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 2:13,2018/9/23 22:31,
1136,Tijolo,2 -> 4,Maquina6.1 -> Envernizamento,2018/7/31 3:2,2018/9/23 22:37,
3060,2,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 3:15,2018/9/23 23:33,
3061,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/7/31 3:29,2018/9/23 23:44,
1137,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 3:41,2018/9/24 0:34,
3062,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/7/31 4:5,2018/9/24 1:27,
3063,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/7/31 4:20,2018/9/24 1:36,
1138,Tijolo,2 -> 4,Maquina6.1 -> Envernizamento,2018/7/31 5:17,2018/9/24 1:41,
3064,1,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 5:26,2018/9/24 2:34,
1139,Tijolo,2 -> 4,Maquina6.2 -> Envernizamento,2018/7/31 6:6,2018/9/24 2:40,
3065,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/31 6:16,2018/9/24 3:31,
3066,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 6:31,2018/9/24 4:13,
3067,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 6:50,2018/9/24 5:6,
1140,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/7/31 7:1,2018/9/24 5:57,
1141,Tijolo,2 -> 4,Maquina6.3 -> Envernizamento,2018/7/31 7:43,2018/9/24 6:3,
3068,Vaso Simples,1 -> 2 -> 4,Maquina3.1 -> Corte,2018/7/31 7:56,2018/9/24 6:11,
3069,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/7/31 8:44,2018/9/24 6:23,
3072,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/7/31 11:0,2018/9/24 6:31,
3073,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/31 11:15,2018/9/24 7:12,
3074,Jarra,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/7/31 11:32,2018/9/24 7:22,
3075,2,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/7/31 11:49,2018/9/24 7:59,
3076,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/7/31 12:4,2018/9/24 8:9,
3077,2,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/7/31 12:16,2018/9/24 8:44,
3078,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 12:27,2018/9/24 9:32,
3079,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 12:55,2018/9/24 10:16,
1144,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/7/31 13:7,2018/9/24 11:11,
3081,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/7/31 14:1,2018/9/24 11:21,
3082,2,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 14:13,2018/9/24 12:8,
422,1,1 -> 2 -> 4,Maquina6.3 -> Envernizamento,2018/7/31 14:25,2018/9/24 12:14,
1145,Tijolo,2 -> 4,Maquina6.3 -> Envernizamento,2018/7/31 15:8,2018/9/24 12:22,
423,1,2 -> 4,Maquina6.2 -> Envernizamento,2018/7/31 16:3,2018/9/24 12:26,
3084,1,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 16:13,2018/9/24 13:8,
3085,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/31 16:30,2018/9/24 13:45,
1146,Tijolo,2 -> 4,Maquina6.2 -> Envernizamento,2018/7/31 17:12,2018/9/24 13:49,
3086,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 17:27,2018/9/24 14:35,
1147,Tijolo,2 -> 4,Maquina6.2 -> Envernizamento,2018/7/31 18:19,2018/9/24 14:42,
3087,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 18:33,2018/9/24 15:30,
3088,2,2 -> 4,Maquina4.1 -> Cozedura,2018/7/31 18:50,2018/9/24 16:30,
1148,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/7/31 18:58,2018/9/24 17:15,
3089,Jarra,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/7/31 19:10,2018/9/24 17:26,
424,Vaso Simples,1 -> 2 -> 4,Maquina6.3 -> Envernizamento,2018/7/31 20:2,2018/9/24 17:32,
1149,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/7/31 20:13,2018/9/24 18:27,
3090,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/7/31 20:29,2018/9/24 18:38,
3091,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/7/31 20:41,2018/9/24 19:23,
3092,1,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/7/31 20:51,2018/9/24 19:59,
3093,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/7/31 21:3,2018/9/24 20:46,
425,Jarra,1 -> 2 -> 4 -> 6,Maquina6.2 -> Envernizamento,2018/7/31 21:54,2018/9/24 20:52,
1151,Jarra,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/7/31 23:51,2018/9/24 21:34,
3097,2,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/1 0:1,2018/9/24 22:4,
426,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.1 -> Envernizamento,2018/8/1 0:40,2018/9/24 22:11,
3098,1,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/1 0:49,2018/9/24 22:55,
3099,2,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/1 1:7,2018/9/24 23:46,
3100,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 1:17,2018/9/25 0:43,
427,Vaso Simples,1 -> 2 -> 4,Maquina6.2 -> Envernizamento,2018/8/1 1:56,2018/9/25 0:48,
3101,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 2:9,2018/9/25 1:25,
3102,1,2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 2:18,2018/9/25 2:7,
1152,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/1 2:26,2018/9/25 2:44,
428,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina6.2 -> Envernizamento,2018/8/1 3:54,2018/9/25 2:50,
3105,Jarra,1 -> 2 -> 4 -> 6,Maquina3.1 -> Corte,2018/8/1 5:43,2018/9/25 3:1,
1155,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 6:1,2018/9/25 3:53,
3106,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/1 6:17,2018/9/25 4:2,
3108,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 7:4,2018/9/25 4:40,
3110,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/8/1 8:8,2018/9/25 4:51,
1157,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 8:18,2018/9/25 5:44,
3111,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 8:35,2018/9/25 6:44,
3112,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/1 8:48,2018/9/25 6:52,
1158,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/1 8:58,2018/9/25 7:27,
1159,Tijolo,2 -> 4,Maquina6.1 -> Envernizamento,2018/8/1 9:44,2018/9/25 7:35,
3113,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/8/1 9:58,2018/9/25 7:44,
3114,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/1 10:13,2018/9/25 7:55,
1160,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 10:25,2018/9/25 8:24,
3115,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/8/1 10:36,2018/9/25 8:33,
1161,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/1 10:46,2018/9/25 9:18,
3116,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/1 10:58,2018/9/25 9:27,
3117,2,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/1 11:14,2018/9/25 10:10,
429,Vaso Simples,1 -> 2 -> 4,Maquina6.3 -> Envernizamento,2018/8/1 11:44,2018/9/25 10:16,
3118,1,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 11:53,2018/9/25 11:1,
3119,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 12:4,2018/9/25 11:37,
3120,2,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 12:18,2018/9/25 12:37,
3121,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/1 12:35,2018/9/25 12:45,
3122,1,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/1 12:42,2018/9/25 13:35,
3123,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 12:56,2018/9/25 14:16,
1162,Tijolo,2 -> 4,Maquina6.2 -> Envernizamento,2018/8/1 13:40,2018/9/25 14:24,
3124,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 13:54,2018/9/25 15:6,
3125,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/1 14:8,2018/9/25 15:14,
1163,1,1 -> 2 -> 4 -> 6,Maquina5.1 -> Pintura,2018/8/1 14:45,2018/9/25 15:26,
3126,1,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/8/1 14:55,2018/9/25 16:4,
1164,Vaso Simples,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 15:5,2018/9/25 16:50,
3127,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 15:18,2018/9/25 17:35,
1165,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 15:28,2018/9/25 18:10,
3128,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 15:38,2018/9/25 18:47,
3129,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 15:47,2018/9/25 19:28,
3130,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/8/1 16:7,2018/9/25 19:37,
431,Vaso Simples,1 -> 2 -> 4,Maquina6.3 -> Envernizamento,2018/8/1 16:36,2018/9/25 19:43,
3131,1,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 16:45,2018/9/25 20:29,
3132,1,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 16:55,2018/9/25 21:3,
3133,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 17:6,2018/9/25 21:55,
1167,Jarra,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/1 17:18,2018/9/25 22:22,
3134,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/1 17:33,2018/9/25 22:56,
3135,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/8/1 17:46,2018/9/25 23:7,
3136,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/1 17:59,2018/9/25 23:57,
3137,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 18:15,2018/9/26 0:37,
3138,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/8/1 18:26,2018/9/26 0:49,
1168,Vaso Simples,1 -> 2 -> 4,Maquina4.2 -> Cozedura,2018/8/1 18:37,2018/9/26 1:25,
1170,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 19:32,2018/9/26 2:13,
3140,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/1 19:44,2018/9/26 2:58,
3141,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/1 19:57,2018/9/26 3:32,
1172,Tijolo,2 -> 4,Maquina6.1 -> Envernizamento,2018/8/1 20:47,2018/9/26 3:39,
1173,Tijolo,2 -> 4,Maquina6.2 -> Envernizamento,2018/8/1 21:21,2018/9/26 3:45,
3142,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/1 21:36,2018/9/26 4:14,
3143,Vaso Simples,1 -> 2 -> 4,Maquina3.2 -> Corte,2018/8/1 21:47,2018/9/26 4:24,
3144,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/1 22:3,2018/9/26 4:34,
3145,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 22:15,2018/9/26 5:6,
1174,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 22:25,2018/9/26 5:46,
3146,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 22:41,2018/9/26 6:17,
3148,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/1 23:54,2018/9/26 6:54,
3149,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 0:56,2018/9/26 7:37,
3150,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/8/2 1:8,2018/9/26 8:22,
3151,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/8/2 1:32,2018/9/26 8:33,
3152,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/2 1:44,2018/9/26 8:45,
435,1,1 -> 2 -> 4 -> 6,Maquina6.3 -> Envernizamento,2018/8/2 1:53,2018/9/26 8:51,
3153,2,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/2 2:9,2018/9/26 9:36,
3154,2,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/2 2:26,2018/9/26 10:24,
1176,Jarra,1 -> 2 -> 4 -> 6,Maquina4.1 -> Cozedura,2018/8/2 2:36,2018/9/26 11:3,
3155,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 2:50,2018/9/26 11:46,
3156,1,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/2 3:2,2018/9/26 12:26,
3157,Tijolo,2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 3:15,2018/9/26 12:55,
3158,2,2 -> 4,Maquina4.2 -> Cozedura,2018/8/2 3:28,2018/9/26 13:28,
3159,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 3:43,2018/9/26 14:20,
3160,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/8/2 4:0,2018/9/26 14:31,
3161,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/8/2 4:13,2018/9/26 14:43,
3162,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.3 -> Corte,2018/8/2 4:27,2018/9/26 14:51,
3163,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 4:43,2018/9/26 15:25,
3164,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 5:1,2018/9/26 16:9,
3165,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/2 5:19,2018/9/26 16:19,
3166,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/2 5:37,2018/9/26 16:29,
3167,2,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/2 5:52,2018/9/26 17:22,
3168,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/8/2 6:7,2018/9/26 17:31,
3169,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.1 -> Corte,2018/8/2 6:20,2018/9/26 17:41,
3170,2,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/2 6:34,2018/9/26 18:21,
3171,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 6:47,2018/9/26 19:9,
3172,1,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/2 6:55,2018/9/26 19:48,
1178,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 7:6,2018/9/26 20:32,
1179,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/2 7:16,2018/9/26 21:11,
3173,2,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/2 7:28,2018/9/26 21:47,
1180,1,1 -> 2 -> 4 -> 5,Maquina5.1 -> Pintura,2018/8/2 8:8,2018/9/26 21:58,
3174,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/8/2 8:22,2018/9/26 22:7,
1181,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 8:32,2018/9/26 22:45,
3175,1,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 8:43,2018/9/26 23:24,
3176,Jarra,1 -> 2 -> 4 -> 6,Maquina3.3 -> Corte,2018/8/2 8:56,2018/9/26 23:36,
438,1,1 -> 2 -> 4 -> 6,Maquina6.3 -> Envernizamento,2018/8/2 9:5,2018/9/26 23:41,
1182,2,1 -> 2 -> 4 -> 6,Maquina5.2 -> Pintura,2018/8/2 9:48,2018/9/26 23:52,
1183,1,1 -> 2 -> 4 -> 6,Maquina5.2 -> Pintura,2018/8/2 10:40,2018/9/27 0:7,
3177,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina3.2 -> Corte,2018/8/2 10:55,2018/9/27 0:15,
3178,1,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/2 11:3,2018/9/27 0:50,
3179,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/8/2 11:19,2018/9/27 1:0,
3180,2,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 11:33,2018/9/27 1:29,
3181,Vaso Simples,1 -> 2 -> 4,Maquina3.3 -> Corte,2018/8/2 11:52,2018/9/27 1:38,
3182,Tijolo,2 -> 4,Maquina4.2 -> Cozedura,2018/8/2 12:8,2018/9/27 2:37,
3183,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.1 -> Cozedura,2018/8/2 12:28,2018/9/27 3:26,
3184,Azulejo Decorativo,1 -> 3 -> 4 -> 5 -> 6,Maquina4.2 -> Cozedura,2018/8/2 12:43,2018/9/27 4:16,
3185,Jarra,1 -> 2 -> 4 -> 6,Maquina3.2 -> Corte,2018/8/2 12:58,2018/9/27 4:25,
3186,1,1 -> 2 -> 4 -> 6,Maquina4.2 -> Cozedura,2018/8/2 13:7,2018/9/27 5:8,
1185,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/2 13:18,2018/9/27 5:52,
3187,1,1 -> 2 -> 4 -> 5,Maquina4.2 -> Cozedura,2018/8/2 13:28,2018/9/27 6:45,
1186,Vaso Simples,1 -> 2 -> 4,Maquina4.1 -> Cozedura,2018/8/2 13:39,2018/9/27 7:42,
1187,Floreira Pintada,1 -> 2 -> 4 -> 5,Maquina4.1 -> Cozedura,2018/8/2 13:52,2018/9/27 8:24,
